year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color,state,price
2017.0,mercedes-benz,other,excellent,6 cylinders,gas,32349.0,clean,automatic,4wd,sedan,white,ak,45995
2009.0,chevrolet,silverado,good,8 cylinders,gas,143923.0,clean,automatic,rwd,pickup,white,mi,14997
2007.0,jeep,commander,good,8 cylinders,gas,120000.0,salvage,automatic,4wd,SUV,blue,co,3000
2020.0,honda,crv,like new,4 cylinders,gas,1276.0,clean,automatic,4wd,SUV,white,mt,34250
2006.0,ram,other,like new,6 cylinders,diesel,179000.0,clean,manual,4wd,pickup,red,il,28500
2014.0,ford,focus,good,4 cylinders,gas,124632.0,clean,automatic,fwd,sedan,white,dc,7899
2016.0,chevrolet,silverado 1500 double,good,6 cylinders,gas,29499.0,clean,other,4wd,pickup,silver,wy,34590
2020.0,volkswagen,golf gti s hatchback,good,6 cylinders,gas,1309.0,clean,other,fwd,sedan,red,wi,27590
2009.0,nissan,other,good,6 cylinders,gas,94928.0,clean,automatic,4wd,sedan,white,tx,0
2018.0,ford,escape,excellent,4 cylinders,gas,64879.0,clean,automatic,fwd,SUV,white,in,14300
2018.0,acura,mdx,good,6 cylinders,gas,33059.0,clean,automatic,4wd,SUV,white,ca,33950
2001.0,ford,escape xlt,excellent,6 cylinders,gas,211427.0,clean,automatic,4wd,SUV,white,va,2800
2020.0,buick,encore gx essence sport,good,6 cylinders,gas,223.0,clean,other,fwd,SUV,white,tx,28990
2001.0,bmw,other,like new,8 cylinders,gas,139200.0,clean,automatic,rwd,sedan,grey,ny,9900
2010.0,gmc,terrain sle,excellent,6 cylinders,gas,130214.0,clean,automatic,4wd,SUV,black,ca,0
2018.0,ford,transit van,good,6 cylinders,gas,85214.0,clean,automatic,4wd,mini-van,white,ia,23500
2017.0,chevrolet,other,good,8 cylinders,other,35432.0,clean,automatic,4wd,SUV,grey,ia,46988
2008.0,ford,explorer sport trac,good,6 cylinders,gas,143000.0,clean,automatic,4wd,sedan,white,nc,6900
2014.0,ford,f150,excellent,6 cylinders,gas,67525.0,clean,automatic,4wd,truck,red,sd,31901
2008.0,nissan,other,good,4 cylinders,gas,173312.0,clean,automatic,4wd,sedan,red,me,2490
2020.0,ford,f150 regular cab xl pickup,good,6 cylinders,other,3192.0,clean,other,4wd,pickup,blue,ok,35990
2020.0,cadillac,other,good,6 cylinders,gas,3782.0,clean,automatic,4wd,sedan,blue,wa,49999
2018.0,volkswagen,other,good,6 cylinders,gas,21088.0,clean,other,fwd,other,blue,ga,26990
2002.0,ram,2500,good,8 cylinders,gas,23000.0,salvage,automatic,4wd,truck,blue,oh,5299
2004.0,subaru,impreza wrx,excellent,4 cylinders,gas,61000.0,clean,manual,4wd,sedan,silver,or,8000
2014.0,chevrolet,equinox,good,6 cylinders,gas,128641.0,clean,automatic,4wd,sedan,white,ny,9400
2012.0,ford,econoline,good,6 cylinders,gas,105665.0,clean,automatic,4wd,other,white,oh,12945
2020.0,gmc,other,good,6 cylinders,diesel,10007.0,clean,automatic,4wd,truck,black,wa,81999
2015.0,bmw,x3,excellent,4 cylinders,gas,36585.0,clean,automatic,4wd,SUV,grey,il,23000
2010.0,mini,cooper hardtop,excellent,4 cylinders,gas,73760.0,clean,other,fwd,hatchback,red,ca,10995
2016.0,honda,fit,good,4 cylinders,gas,54005.0,clean,automatic,fwd,hatchback,white,tn,13991
2006.0,pontiac,montana sv6,excellent,6 cylinders,gas,100000.0,clean,automatic,fwd,mini-van,white,ca,3750
1993.0,saturn,sl2,good,4 cylinders,gas,120000.0,clean,manual,fwd,sedan,blue,pa,1800
2010.0,toyota,camry le,good,4 cylinders,gas,85900.0,clean,automatic,fwd,sedan,white,fl,0
2018.0,hyundai,santa fe sport,excellent,4 cylinders,gas,31556.0,lien,automatic,4wd,SUV,grey,ak,17900
2012.0,chevrolet,malibu,excellent,6 cylinders,gas,0.0,clean,automatic,fwd,sedan,white,ca,0
2014.0,nissan,juke,good,6 cylinders,gas,59265.0,clean,automatic,fwd,SUV,black,ok,10900
2017.0,volkswagen,other,like new,4 cylinders,gas,115000.0,clean,manual,4wd,wagon,black,vt,14499
2019.0,chevrolet,tahoe,like new,6 cylinders,gas,57366.0,clean,automatic,4wd,sedan,white,ok,41988
2019.0,ford,edge,good,6 cylinders,gas,25860.0,clean,automatic,4wd,SUV,silver,co,37894
2018.0,infiniti,q50 30t luxe sedan 4d,good,6 cylinders,other,17288.0,clean,other,4wd,sedan,blue,nc,27990
2013.0,chevrolet,spark,good,6 cylinders,gas,62702.0,clean,automatic,4wd,hatchback,silver,fl,5995
2017.0,gmc,sierra slt,good,6 cylinders,gas,73347.0,clean,automatic,4wd,sedan,white,tx,0
1947.0,chevrolet,truck,like new,6 cylinders,gas,77089.0,clean,manual,rwd,pickup,green,tx,25000
2011.0,infiniti,fx35,good,6 cylinders,gas,212500.0,clean,automatic,4wd,sedan,white,ca,8499
2013.0,ford,f150,good,6 cylinders,gas,77230.0,clean,automatic,4wd,truck,white,ca,0
2015.0,ram,promaster 3500,like new,6 cylinders,diesel,1000.0,clean,automatic,4wd,van,white,tx,20900
2013.0,ford,taurus sho,excellent,6 cylinders,gas,160728.0,clean,automatic,4wd,sedan,white,co,10499
2018.0,acura,ilx special edition sedan,good,6 cylinders,other,18972.0,clean,other,4wd,sedan,silver,ga,20990
1990.0,ford,ranger,excellent,6 cylinders,gas,135000.0,clean,automatic,4wd,truck,white,oh,10200
2018.0,bmw,x3 xdrive30i sport utility,good,6 cylinders,gas,28118.0,clean,automatic,4wd,other,black,ga,32590
2015.0,nissan,altima,good,6 cylinders,gas,91000.0,clean,automatic,4wd,sedan,white,mi,8700
2017.0,chevrolet,cruze,excellent,4 cylinders,gas,83454.0,clean,automatic,fwd,sedan,silver,ms,11563
1985.0,ford,f350,good,6 cylinders,gas,159000.0,clean,automatic,4wd,truck,white,pa,3000
2015.0,toyota,rav4,excellent,6 cylinders,gas,77400.0,clean,automatic,4wd,sedan,silver,wi,15500
2019.0,lincoln,other,good,6 cylinders,gas,10916.0,clean,other,fwd,sedan,white,tx,30590
2015.0,chevrolet,impala ltz,like new,6 cylinders,gas,59545.0,clean,automatic,4wd,sedan,white,pa,0
2020.0,bmw,x1,excellent,6 cylinders,gas,3884.0,clean,automatic,4wd,SUV,white,wi,34249
2018.0,nissan,rogue sv,excellent,4 cylinders,gas,66300.0,clean,automatic,fwd,SUV,blue,al,19900
2007.0,chevrolet,silverado 3500 classic,good,8 cylinders,gas,32853.0,clean,automatic,rwd,truck,white,sc,23990
2012.0,ford,fusion se,good,4 cylinders,gas,134000.0,clean,automatic,fwd,sedan,blue,ia,5995
2020.0,ford,other,good,6 cylinders,other,21797.0,clean,automatic,rwd,van,white,ca,39995
2009.0,volkswagen,jetta,good,6 cylinders,gas,109000.0,clean,automatic,4wd,sedan,white,ms,2999
1998.0,lincoln,town car,fair,8 cylinders,gas,183000.0,clean,automatic,rwd,sedan,white,nv,1700
2014.0,buick,lacrosse premium,excellent,6 cylinders,gas,116593.0,clean,automatic,fwd,sedan,grey,ct,13995
2003.0,audi,a4,good,4 cylinders,gas,106668.0,clean,automatic,4wd,sedan,grey,fl,4997
2016.0,toyota,sienna limited,like new,6 cylinders,gas,27000.0,rebuilt,automatic,fwd,mini-van,silver,nj,33333
2006.0,bmw,330xi xdrive awd sport sedan,good,6 cylinders,gas,159399.0,clean,automatic,4wd,sedan,white,mi,7950
2008.0,toyota,highlander,good,6 cylinders,gas,200000.0,clean,automatic,4wd,sedan,white,ct,7500
2017.0,nissan,pathfinder,good,6 cylinders,gas,66096.0,clean,other,4wd,sedan,white,mo,23916
2017.0,ford,edge sel,like new,4 cylinders,gas,92000.0,clean,automatic,fwd,SUV,orange,tx,16900
2017.0,chevrolet,colorado,good,6 cylinders,gas,170260.0,clean,automatic,4wd,sedan,white,sc,15995
1989.0,jeep,wrangler,excellent,6 cylinders,gas,254099.0,clean,manual,4wd,sedan,black,ca,5995
2019.0,nissan,other,good,6 cylinders,other,24195.0,clean,other,4wd,hatchback,white,ca,19590
2015.0,hyundai,elantra,excellent,4 cylinders,gas,98000.0,clean,automatic,fwd,sedan,grey,nm,12000
2010.0,chevrolet,other,like new,8 cylinders,gas,6150.0,clean,manual,rwd,coupe,red,pa,83995
2019.0,gmc,sierra 1500,good,8 cylinders,gas,76973.0,clean,automatic,4wd,truck,white,wa,44434
2018.0,volvo,other,good,4 cylinders,gas,37200.0,clean,automatic,4wd,wagon,silver,tx,34991
2004.0,honda,accord,good,4 cylinders,gas,133000.0,clean,automatic,fwd,sedan,custom,ca,5290
2019.0,ram,other,good,6 cylinders,gas,46350.0,clean,automatic,4wd,truck,blue,or,58999
2004.0,kia,sorento,fair,6 cylinders,gas,194000.0,clean,automatic,4wd,SUV,silver,va,1100
2004.0,mercedes-benz,s500,good,6 cylinders,gas,146083.0,clean,automatic,4wd,sedan,white,ks,4500
2017.0,ford,fusion,good,4 cylinders,gas,28109.0,clean,automatic,fwd,sedan,white,ky,15984
2018.0,bmw,3 series 330i xdrive sedan,good,6 cylinders,other,38872.0,clean,other,4wd,sedan,black,mo,24590
2016.0,buick,regal,good,6 cylinders,gas,39000.0,clean,automatic,4wd,sedan,white,nv,13500
2020.0,subaru,legacy,good,6 cylinders,other,3029.0,clean,other,4wd,sedan,white,co,28988
2012.0,nissan,juke sv,excellent,4 cylinders,gas,76944.0,clean,automatic,4wd,hatchback,red,wi,9995
2012.0,gmc,other,good,8 cylinders,diesel,205100.0,clean,automatic,4wd,sedan,white,nc,16995
2017.0,chevrolet,cruze,like new,4 cylinders,gas,42000.0,rebuilt,automatic,fwd,sedan,silver,ok,10499
2020.0,nissan,other,good,6 cylinders,other,2506.0,clean,automatic,fwd,other,white,ar,0
2014.0,toyota,venza le,like new,4 cylinders,gas,100000.0,clean,automatic,fwd,sedan,grey,fl,13499
2005.0,buick,lacrosse,good,6 cylinders,gas,113359.0,clean,automatic,4wd,sedan,silver,or,6990
2003.0,subaru,outback,excellent,4 cylinders,gas,167000.0,clean,automatic,4wd,wagon,white,co,3900
2003.0,subaru,other,good,6 cylinders,gas,183018.0,clean,automatic,4wd,sedan,white,ca,5499
2016.0,ram,3500 crew cab,good,6 cylinders,gas,31925.0,clean,automatic,4wd,truck,white,mt,61988
2010.0,chevrolet,silverado,excellent,8 cylinders,gas,207138.0,clean,automatic,4wd,sedan,black,mi,10995
2009.0,ford,escape,good,4 cylinders,gas,165556.0,clean,automatic,4wd,SUV,white,wi,6888
2013.0,subaru,outback,excellent,4 cylinders,gas,112172.0,clean,automatic,4wd,wagon,green,ma,10995
2001.0,ram,2500,excellent,6 cylinders,diesel,92617.0,clean,manual,4wd,pickup,red,ca,33950
1990.0,gmc,other,good,8 cylinders,gas,157724.0,clean,automatic,rwd,sedan,white,or,8500
2006.0,hyundai,elantra,good,6 cylinders,gas,128675.0,clean,manual,fwd,sedan,white,il,3595
2013.0,ford,mustang,good,6 cylinders,gas,45262.0,clean,automatic,rwd,coupe,red,pa,6500
2013.0,dodge,dart,good,4 cylinders,gas,110864.0,clean,automatic,fwd,sedan,blue,nc,9220
2003.0,ford,taurus,good,6 cylinders,gas,100303.0,clean,automatic,4wd,sedan,white,ca,2800
1992.0,dodge,other,good,6 cylinders,gas,116000.0,clean,automatic,4wd,sedan,red,oh,1400
2016.0,bmw,5 series,good,4 cylinders,gas,17613.0,clean,automatic,4wd,sedan,grey,ny,28495
2015.0,dodge,journey se,excellent,6 cylinders,gas,113345.0,clean,automatic,fwd,SUV,silver,id,9350
2010.0,lexus,rx,good,6 cylinders,gas,92415.0,clean,automatic,4wd,other,white,oh,15472
2007.0,cadillac,escalade,good,6 cylinders,gas,122378.0,clean,automatic,4wd,SUV,black,id,0
2017.0,mitsubishi,outlander gt sport,good,6 cylinders,gas,53761.0,clean,other,4wd,other,white,az,20990
2018.0,chevrolet,other,good,6 cylinders,other,13244.0,clean,other,fwd,sedan,black,dc,23990
2003.0,honda,crv ex 4wd,excellent,4 cylinders,gas,148605.0,clean,automatic,4wd,SUV,green,mn,4500
2007.0,chevrolet,express 3500,good,8 cylinders,gas,104000.0,clean,automatic,rwd,van,white,ny,12900
2016.0,jeep,patriot sport,good,4 cylinders,gas,90000.0,clean,automatic,4wd,SUV,grey,mt,11900
2017.0,kia,sorento sx sport utility 4d,good,6 cylinders,gas,33183.0,clean,other,4wd,SUV,white,sc,26590
2005.0,ford,explorer xlt,excellent,6 cylinders,gas,209000.0,clean,automatic,4wd,sedan,white,va,3100
1978.0,chevrolet,corvette,excellent,8 cylinders,gas,35793.0,clean,manual,rwd,coupe,silver,ks,16500
2015.0,ram,promaster city,good,4 cylinders,gas,199721.0,clean,automatic,4wd,mini-van,white,wi,7999
1995.0,chevrolet,corvette,good,6 cylinders,gas,85970.0,clean,automatic,4wd,convertible,green,nj,17875
2017.0,ram,1500 slt 4x4,like new,8 cylinders,gas,70883.0,clean,automatic,4wd,pickup,grey,ny,369
2018.0,bmw,other,like new,4 cylinders,gas,19609.0,clean,automatic,4wd,coupe,blue,ak,32900
2018.0,jeep,wrangler unlimited sport s,good,6 cylinders,gas,28849.0,clean,other,4wd,SUV,black,ny,30990
2017.0,ram,1500 crew cab tradesman,good,8 cylinders,gas,17033.0,clean,other,4wd,pickup,blue,in,33990
2008.0,lincoln,mkz,good,6 cylinders,gas,137000.0,clean,automatic,fwd,sedan,grey,ma,4500
2013.0,ford,other,new,4 cylinders,gas,142000.0,clean,automatic,4wd,SUV,white,ri,8495
2018.0,honda,clarity plugin hybrid,good,4 cylinders,hybrid,69940.0,clean,automatic,fwd,sedan,white,wa,232
2016.0,ford,f250,good,6 cylinders,diesel,108448.0,clean,automatic,4wd,pickup,white,va,0
2009.0,gmc,acadia,good,6 cylinders,gas,196675.0,clean,automatic,fwd,SUV,white,ok,5995
2018.0,audi,s4 premium plus sedan 4d,good,6 cylinders,gas,58093.0,clean,other,4wd,sedan,blue,nc,36590
2015.0,toyota,rav4,good,6 cylinders,other,71712.0,salvage,automatic,fwd,SUV,white,wv,10500
2009.0,hyundai,accent,good,4 cylinders,gas,105979.0,clean,automatic,fwd,sedan,custom,mo,3750
2001.0,chevrolet,silverado 2500,new,8 cylinders,gas,264036.0,clean,automatic,4wd,truck,red,sd,7000
2018.0,mazda,cx5,good,6 cylinders,gas,39992.0,clean,automatic,fwd,wagon,silver,ca,18997
2006.0,toyota,tundra,good,8 cylinders,gas,142560.0,clean,automatic,4wd,truck,custom,dc,14305
2019.0,ram,pickup 1500 classic,good,6 cylinders,gas,1649.0,clean,automatic,rwd,pickup,red,az,35498
2011.0,chevrolet,malibu,excellent,6 cylinders,gas,104700.0,clean,automatic,fwd,sedan,brown,dc,5995
2010.0,chevrolet,silverado 1500,good,8 cylinders,gas,128000.0,clean,automatic,4wd,pickup,grey,mn,18990
2012.0,toyota,prius,good,4 cylinders,gas,117979.0,rebuilt,automatic,fwd,hatchback,white,ca,4000
2016.0,ford,f350 super duty lariat,good,6 cylinders,diesel,76962.0,clean,automatic,4wd,sedan,white,nc,54969
2012.0,honda,odyssey,good,6 cylinders,gas,101056.0,clean,automatic,fwd,sedan,white,vt,11995
1985.0,cadillac,fleetwood brougham,excellent,8 cylinders,gas,91700.0,clean,automatic,4wd,sedan,grey,az,5000
2007.0,ford,e250,good,6 cylinders,gas,191863.0,clean,automatic,fwd,van,white,mt,11900
2016.0,nissan,maxima,excellent,6 cylinders,gas,67125.0,clean,automatic,4wd,sedan,grey,ny,16999
2008.0,ford,fusion,good,6 cylinders,gas,153925.0,clean,automatic,4wd,sedan,green,nd,6995
2011.0,bmw,other,good,6 cylinders,gas,115522.0,clean,manual,4wd,sedan,white,il,11950
2015.0,ford,f450sd,good,6 cylinders,diesel,56885.0,clean,automatic,4wd,sedan,black,ca,0
2013.0,dodge,charger,good,6 cylinders,gas,120000.0,clean,automatic,4wd,sedan,white,tn,12800
2019.0,ford,edge titanium,good,4 cylinders,gas,92245.0,clean,automatic,4wd,SUV,grey,id,21687
2019.0,mitsubishi,mirage g4 rf sedan 4d,good,6 cylinders,gas,10443.0,clean,other,fwd,sedan,black,nv,14990
2005.0,ford,f250 super duty super cab,good,8 cylinders,diesel,105000.0,clean,automatic,4wd,pickup,white,fl,14000
2004.0,toyota,other,good,6 cylinders,gas,244450.0,clean,automatic,fwd,mini-van,grey,oh,3995
2019.0,chevrolet,camaro,excellent,6 cylinders,gas,19873.0,clean,automatic,rwd,sedan,orange,wi,24980
2020.0,chevrolet,other,good,8 cylinders,gas,5741.0,clean,automatic,4wd,pickup,white,wa,58811
2016.0,chevrolet,malibu,good,4 cylinders,gas,81052.0,clean,automatic,fwd,sedan,red,tn,13888
2004.0,lexus,ls 430,excellent,8 cylinders,gas,92500.0,clean,automatic,rwd,sedan,blue,ca,8500
2019.0,jeep,wrangler sport 4x4,excellent,6 cylinders,gas,12173.0,clean,automatic,4wd,SUV,grey,fl,37500
2018.0,chevrolet,silverado 1500,good,8 cylinders,gas,70714.0,clean,automatic,rwd,truck,silver,tn,27775
2017.0,buick,regal sport touring sedan,good,6 cylinders,other,16707.0,clean,other,fwd,sedan,black,nj,22990
2002.0,porsche,boxster,like new,6 cylinders,gas,135000.0,clean,automatic,4wd,sedan,white,ca,9500
2002.0,ford,f550,good,6 cylinders,diesel,257282.0,clean,automatic,4wd,truck,black,in,10500
2017.0,ford,f150 xlt automatic,good,6 cylinders,gas,0.0,clean,automatic,rwd,pickup,grey,tx,30243
2020.0,nissan,altima,good,4 cylinders,gas,28047.0,clean,automatic,fwd,sedan,white,id,0
2017.0,audi,a6 30t prestige sedan 4d,good,6 cylinders,other,34303.0,clean,other,4wd,sedan,blue,ks,32590
2017.0,buick,regal premium ii sedan 4d,good,6 cylinders,gas,40707.0,clean,other,fwd,sedan,silver,md,19990
2013.0,mazda,other,like new,4 cylinders,gas,59250.0,clean,automatic,fwd,hatchback,grey,or,12485
2003.0,honda,accord ex,excellent,6 cylinders,gas,207321.0,clean,automatic,fwd,sedan,silver,ok,3500
2009.0,kia,optima lx,good,4 cylinders,gas,161100.0,clean,automatic,fwd,sedan,white,la,4995
2018.0,honda,other,like new,4 cylinders,gas,25000.0,clean,automatic,4wd,sedan,silver,ca,22950
2010.0,dodge,charger,good,6 cylinders,gas,111000.0,clean,automatic,4wd,sedan,white,oh,6500
2009.0,dodge,journey sxt,good,6 cylinders,gas,129000.0,clean,automatic,fwd,SUV,green,in,6995
2009.0,ford,edge,excellent,6 cylinders,gas,120000.0,clean,automatic,4wd,sedan,white,al,10000
2010.0,mercedes-benz,mclass ml 350,good,6 cylinders,other,91389.0,clean,automatic,rwd,other,black,ca,0
2014.0,toyota,prius four,like new,4 cylinders,hybrid,96256.0,clean,automatic,fwd,hatchback,silver,ca,11650
2013.0,lexus,other,good,6 cylinders,gas,109131.0,clean,automatic,rwd,sedan,silver,wa,21999
2012.0,kia,sedona,excellent,6 cylinders,gas,80000.0,clean,automatic,4wd,mini-van,grey,pa,6500
2016.0,volkswagen,passat,good,6 cylinders,gas,95327.0,clean,automatic,fwd,sedan,blue,ca,0
2005.0,honda,odyssey,excellent,6 cylinders,gas,94456.0,clean,automatic,fwd,mini-van,red,fl,7000
2019.0,chevrolet,camaro ss coupe 2d,good,8 cylinders,gas,36134.0,clean,other,rwd,coupe,red,mi,36590
2013.0,dodge,other,like new,6 cylinders,gas,38023.0,clean,automatic,rwd,coupe,white,ny,18995
2006.0,dodge,other,good,6 cylinders,gas,8040.0,clean,automatic,4wd,sedan,white,ak,79099
2010.0,hyundai,sonata,excellent,4 cylinders,gas,136000.0,clean,automatic,4wd,sedan,white,ny,5000
2015.0,chevrolet,silverado 1500 crew cab,good,8 cylinders,gas,165262.0,clean,automatic,4wd,pickup,blue,ks,28995
2019.0,chevrolet,silverado duramax hd,good,6 cylinders,diesel,29723.0,clean,automatic,4wd,truck,white,wa,71999
2020.0,jaguar,fpace 25t sport utility,good,6 cylinders,gas,10028.0,clean,other,4wd,other,black,ny,38990
2006.0,pontiac,grand prix,good,6 cylinders,gas,149000.0,clean,automatic,4wd,sedan,white,nc,4000
2011.0,mercedes-benz,sclass,good,8 cylinders,gas,87488.0,clean,automatic,rwd,sedan,black,dc,33989
2015.0,nissan,versa sl,good,6 cylinders,other,75576.0,clean,automatic,4wd,sedan,black,nm,0
2015.0,volkswagen,passat,good,4 cylinders,diesel,51934.0,clean,automatic,fwd,sedan,blue,ut,14995
2014.0,mercedes-benz,cla 250,excellent,6 cylinders,gas,54467.0,clean,automatic,4wd,sedan,white,ca,19495
2015.0,bmw,4 series,good,4 cylinders,gas,55024.0,clean,automatic,4wd,sedan,black,va,0
2014.0,ford,f150 supercrew cab fx4,good,6 cylinders,other,67344.0,clean,other,4wd,pickup,orange,pa,30990
2010.0,honda,odyssey,excellent,6 cylinders,gas,202630.0,clean,automatic,fwd,van,blue,ga,6500
2014.0,ford,fiesta se,good,4 cylinders,gas,117760.0,clean,automatic,4wd,sedan,black,ca,5000
2017.0,hyundai,elantra gt,good,6 cylinders,gas,59327.0,clean,automatic,fwd,hatchback,blue,vt,99
2006.0,toyota,rav4,excellent,4 cylinders,gas,186000.0,clean,automatic,4wd,SUV,silver,ca,7995
2011.0,ram,chassis cab,good,6 cylinders,diesel,75425.0,clean,automatic,4wd,other,white,ct,29995
2015.0,dodge,challenger,good,8 cylinders,gas,11527.0,clean,automatic,rwd,coupe,silver,sd,30000
2008.0,mercury,grand marquis,good,8 cylinders,gas,167619.0,clean,automatic,rwd,sedan,silver,nc,5450
2007.0,toyota,tacoma,excellent,6 cylinders,gas,225000.0,clean,automatic,4wd,truck,red,wi,10990
2014.0,honda,other,like new,6 cylinders,gas,156171.0,clean,automatic,4wd,SUV,blue,mi,12486
2017.0,infiniti,qx80,good,6 cylinders,gas,62030.0,clean,automatic,4wd,sedan,black,mn,44999
2013.0,ford,focus,good,6 cylinders,other,47852.0,clean,automatic,4wd,sedan,red,id,8995
2018.0,audi,a3 premium sedan 4d,good,6 cylinders,gas,25524.0,clean,other,fwd,sedan,blue,tx,23590
2013.0,mini,other,good,4 cylinders,gas,70246.0,clean,automatic,4wd,hatchback,red,co,9995
2008.0,kia,spectra ex,good,6 cylinders,gas,117863.0,clean,automatic,4wd,sedan,white,pa,2950
2012.0,volkswagen,eos,good,6 cylinders,gas,92819.0,clean,automatic,fwd,convertible,blue,fl,13500
2006.0,rover,lr3,good,8 cylinders,gas,85828.0,clean,automatic,4wd,SUV,blue,nj,8900
2004.0,chevrolet,tahoe,good,6 cylinders,other,165230.0,clean,automatic,4wd,SUV,white,pa,6900
2014.0,acura,mdx shawd sport utility,good,6 cylinders,gas,62390.0,clean,other,4wd,SUV,white,al,23990
2017.0,lincoln,continental select sedan,good,6 cylinders,gas,19492.0,clean,automatic,4wd,sedan,white,co,27990
2002.0,volkswagen,eurovan,excellent,6 cylinders,gas,202890.0,clean,automatic,4wd,sedan,silver,nm,26000
2010.0,toyota,prius,good,4 cylinders,hybrid,154664.0,clean,automatic,fwd,sedan,white,nh,6995
1965.0,ford,other,good,8 cylinders,gas,64000.0,clean,automatic,4wd,sedan,white,sc,8500
2019.0,ford,other,good,6 cylinders,diesel,8251.0,clean,automatic,4wd,truck,red,wa,76999
2010.0,chevrolet,equinox,good,6 cylinders,gas,158000.0,clean,automatic,4wd,sedan,grey,ga,6500
2015.0,honda,civic lx coupe 2d,good,6 cylinders,gas,77726.0,clean,other,fwd,coupe,red,oh,14990
2013.0,kia,sportage,excellent,6 cylinders,gas,83000.0,clean,automatic,fwd,SUV,white,nc,14000
2013.0,lexus,ls 460,good,6 cylinders,gas,186359.0,clean,automatic,4wd,sedan,white,tn,4500
2011.0,bmw,328i xdrive,excellent,6 cylinders,gas,158645.0,clean,automatic,4wd,sedan,silver,pa,299
2018.0,hyundai,sonata,good,6 cylinders,gas,22021.0,clean,automatic,fwd,sedan,black,id,19988
